Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
ТАЛИСМАН  торговая компания,0,,84942517618,, ,,,156012  Кострома  Костромская улица  дом 105/1,,
1000 МЕЛОЧЕЙ  магазин,0,,84942411312,, ,,,156014  Кострома  6-й Давыдовский проезд  дом 16,,
ПЕГАС  магазин,0,,84942530112,,,,,156022  Кострома  Просёлочная улица  дом 22,,
ИНТЕРЬЕР  салон-магазин,0,,84942390053,,www.interior44.ru,https://vk.com/alfakeramika44,,156014  Кострома  Окружная улица  дом 55,,
АНТУРАЖ  салон-магазин,0,,84942370294,,www.anturag-k.ru,,,156007  Кострома  улица Ленина  дом 157,,
ЭКОСЕРВИС  торговая компания,0,,84942360042,,,,,156003  Кострома  Линейная улица  дом 15,,
МАГАЗИН САНТЕХНИКИ,0,https://wa.me/79109571542,,79109571542, ,,,156016  Кострома  2-й Давыдовский микрорайон  дом 39,,
СТИЛЬНАЯ САНТЕХНИКА  салон-магазин,0,,84942455546,,elitehome44.ru,,,156000  Кострома  улица Свердлова  дом 66  цоколь,,
АКАДЕМИЯ САНТЕХНИКИ  магазин,0,,84942499401,,,,,156000  Кострома  Советская улица  дом 37  цоколь  вход с торца,,
СВОЙ ДОМ  торговая фирма,0,,84942627005,, ,,,156022  Кострома  Голубкова улица  дом 12-а,,
САНТЕХНИКА ПАНОВО  магазин,0,,84942620139,,,,,156010  Кострома  Паново микрорайон  дом 15  цоколь  ТЦ Паново,,
САНТЕХНИКА 100 МЕТРОВКА  магазин,0,,84942620139,,сангруп.рф,,,156013  Кострома  Галичская улица  дом 108-а  ТЦ 100Стройматериалы,,
МАГАЗИН ХОЗТОВАРОВ,0,,84942324561,,,,,156008  Кострома  Юрия Смирнова улица  дом 43,,
ТЁПЛЫЙ СТАН  торгово-монтажная фирма,0,,84942499088,, ,,,156002  Кострома  улица Ерохова  дом 30,,
БЛЕСТЯЩИЙ  магазин сантехники и посуды,0,,84942320931,, ,,,156005  Кострома  Советская улица  дом 97,,
H2O  магазин отопления и водоснабжения,0,,84942420303,,,,,156009  Кострома  2-я Волжская улица  дом 3,,
ФОТОН  магазин,0,,84942352530,, ,,,Кострома  проспект Текстильщиков  дом 40,,
ИП Новиков А.В.,0,,84942424151,, ,,,156019  Кострома  улица Петра Щербины  дом 14,,
РОТЕКС  торговый центр,0,,84942455661,, ,https://vk.com/tc_rotex_kostroma,,123098  Кострома  улица Маршала Новикова  дом 22/22,,
ВЕЛДИКС  торговая компания,0,,88006004718,,megmeetwelding.ru,,,156009  Кострома  2-я Волжская улица  дом 19-а,,
РУСЭЛКОМ  завод сварочного и электрощитового оборудования,0,https://wa.me/79206430192,,79206430192, ,,,156004  Костромская область  Костромской район  деревня Некрасово  Юбилейная улица  дом 1-в,,
СВЕТЭЛЕКТРО  магазин,0,,84942357731,,,,,156007  Кострома  Ленина улица  дом 157  цоколь  вход с торца,,
ОТАЛ  торговая компания,0,https://wa.me/79109248321,,79109248321, ,,,156019  Кострома  Базовая улица  дом 3,,
РУТЕКС  торгово-производственная компания,0,,84942301099,, ,,,156009  Кострома  Юбилейная улица  дом 28/4,,
СВАРОЧНОЕ ОБОРУДОВАНИЕ  торговая компания,0,,84942451231,, ,,,156007  Кострома  улица Пушкина  дом 43  oф. 20,,
ЭЛЕКС  торговая компания,0,,84942327009,,,,,156009  Кострома  2-я Волжская улица  дом 2-а,,
ИНТЕХ  торговая компания,0,,84942323333,,www.inteh.ru,,,156026  Кострома  улица Северной Правды  дом 41-а,,
ЛАЙТСИТИ  торговая компания,0,,84942370393,, ,,,156007  Кострома  Новосельская улица  дом 34,,
МАСТЕР СВАРЩИК  магазин,0,,84942620131,,,,,156013  Кострома  Галичская улица  дом 103,,
BEYD  торговый дом,0,,84942620131,,,,,,,
ВЕЛДИКС  торговая компания,0,,84942340661,, ,,,156019  Кострома  Индустриальная улица  дом 55  1 этаж,,
ТОРГОВО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ  ИП Майорова И.В.,0,https://wa.me/79203813707,,79203813707,,,,156530  Костромская область  Костромской район  деревня Караваево  Учебный городок  дом 20-а  2 этаж,,
ИНТЕРКОМ  оптовая компания,0,,84942301223,,www.tochka44.ru,,,156012  Кострома  Костромская улица  дом 101  2 этаж  правое крыло,,
РИАМИКС  магазин,0,https://wa.me/79065205992,,79065205992,,,,156014  Кострома  6-й Давыдовский проезд  дом 14,,
РЕСАНТА  торговая компания,0,,84942492114,,resanta.ru,,,156012  Кострома  Костромская улица  дом 101  2 этаж,,
ЦЕНТР МУЗЫКИ  магазин музыкального оборудования,0,,84942470253,,muzopt.ru,,,156005  Кострома  Советская улица  дом 42-а,,
КОСТРОМА+  электротехнический магазин,0,,84942414352,, ,,,156014  Кострома  улица Сутырина  дом 11,,
KADORO  салон,0,https://wa.me/79536419338,,79536419338, ,,,156002  Кострома  улица Ерохова  дом 3-а,,
БОГЕМА  салон-магазин,0,https://wa.me/79159192423,,79159192423, ,,,156013  Кострома  проспект Мира  дом 151,,
ЕВРОСВЕТ  магазин,0,https://wa.me/79106617053,,79106617053,,,,Кострома  Советская улица  дом 136,,
ПРЕМЬЕРА  интерьерный салон,0,https://wa.me/79065206116,,79065206116, ,,,156005  Кострома  Октябрьская площадь  дом 1  универмаг Кострома,,
ЭЛЕКТРОСНАБ  оптовая компания,0,,84942639830,, ,,,156016  Кострома  1-й Давыдовский микрорайон  дом 2-а  ТЦ Манго,,
КОМБИК  магазин музыкального оборудования и светотехники,0,,84942457172,, ,,,156013  Кострома  проспект Мира  дом 126  вход с торца,,
МАГАЗИН СВЕТОДИОДНОЙ ТЕХНИКИ,0,,84942354929,,,,,Кострома  Сенная улица  дом 15,,
ЧУДО СВЕТА  магазин светотехники,0,,84942513608,,,,,156007  Кострома  улица Ленина  дом 88,,
ГЛАВКОМ  оптовая компания,0,,84942472307,, ,,,156000  Кострома  улица Шагова  дом 61-а/2  oф. 12,,
СТИЛЬНАЯ САНТЕХНИКА  салон-магазин,0,,84942455546,,elitehome44.ru,,,156000  Кострома  улица Свердлова  дом 66  цоколь,,
ТРИО  оптово-розничная компания,0,https://wa.me/79066095522,,79066095522,,,,156003  Кострома  Боровая улица  дом 8  12 помещение  цоколь  вход с торца,,
ЭЛЕКТРОЛЮКС,0,,84942370007,, ,,,156008  Кострома  Юрия Смирнова улица  дом 28-а,,
ИНТЕРЬЕРНАЯ ЛАВКА  магазин,0,,84942621594,,www.in-lavka.ru,,,156005  Кострома  Октябрьская площадь  дом 1  универмаг Кострома,,
БУХТА ЭЛЕКТРИКА  магазин электротоваров,0,,84942504005,,,,,156012  Кострома  Костромская улица  дом 2-г,,
ЭЛСЕРВИС  оптовая компания,0,,84942639830,, ,,,156016  Кострома  1-й Давыдовский микрорайон  дом 2-а  ТЦ Манго,,
НК Плюс,0,,84942557851,, ,,,156013  Кострома  Калиновская улица  дом 40,,
Костромасортсемовощ,0,,84942223394,,,,,156961  Кострома  улица Энергетиков  дом 4,,
Эконива,0,https://wa.me/79159070333,,79159070333, ,,,156013  Кострома  улица Маршала Новикова  дом 37,,
Светоч,0,,84942226981,,,,,156014  Кострома  Профсоюзная улица  дом 25/2,,
Светоч,0,,84942558151,, ,,,156013  Кострома  проспект Мира  дом 53-а,,
Вива,0,,84942537721,,,,,156017  Кострома  Вокзальная улица  дом 52,,
СТАВСЕЛЬХОЗИНВЕСТ  представительство,0,https://wa.me/79289836008,,79289836008,stavselhozinvest.ru,,,156013  Кострома  улица Ленина  дом 20,,
Районный Отдел Агропромышленный комплекс,0,,84942550382,,,,,156013  Кострома  улица Маршала Новикова  дом 7,,
Костромская Маслосырбаза,0,,84942226441,,,,,156603  Кострома  Зелёная улица  дом 1,,
Поросята-Кострома,0,https://wa.me/79871253830,,79871253830,porosyata44.ru,,,Кострома  проспект Мира  дом 94,,
Сельский продукт,0,,84942503022,,selproduct.ru,,,Кострома  Дорожная улица  дом 5,,
Вива,0,,84942537721,,,,,156017  Кострома  Вокзальная улица  дом 52,,
Костромской мукомольный завод,0,,84942312969,, ,,,Кострома  Лесная улица  дом 11,,
Караваево Племзавод,0,,84942541023,,,,,157930  Костромская область  Костромской район  деревня Караваево  улица Штеймана  дом 1,,
Геркулес,0,,84942315888,,,,,156000  Кострома  улица Островского  дом 44/7,,
Агросбыт ОГУП,0,,84942517366,,,,,156013  Кострома  улица Маршала Новикова  дом 37,,
Оскар,0,,84942557611,,,,,156013  Кострома  улица Маршала Новикова  дом 37,,
Совхоз Пригородный,0,,84942666745,,,,,157935  Костромская область  Костромской район  деревня Середняя  Центральная улица  дом 1,,
Производственный Сельхозкооператив Дружба,0,,84942557212,,,,,157954  Костромская область  Костромской район  деревня Шунга  Советская улица  дом 4,,
АГРО-44,0,,84942471543,,,,,156005  Кострома  улица Нижняя Дебря  дом 58,,
КАМАГРО  компания,0,https://wa.me/79656150726,,79656150726,www.agrokros.ru,,,156013  Кострома  Поселковая улица  дом 33,,
ИНКУБАТОР-ТОРГ  торговая фирма,0,https://wa.me/79039005275,,79039005275,www.incubatortorg.ru,,,156003  Кострома  Коммунаров улица  дом 26  вход с торца,,
СПЕЦКОМПЛЕКТСЕРВИС  оптовая компания,0,,88007006588,,www.sks-omsk.ru,,,156019  Кострома  Зелёная улица  дом 3-б,,
МОТОМИР  салон-магазин,0,,84942351721,, ,,,156013  Кострома  проспект Мира  дом 94,,
ТАМЕРЛАН  многопрофильная компания,0,https://wa.me/79610080222,,79610080222,,http://vk.com/techno_sphera_avto,,156009  Кострома  2-я Волжская улица  дом 6-а,,
КОСТРОМААГРОСНАБ,0,,84942349011,, ,,,156019  Кострома  Мелиоративная улица  дом 10,,
КОСТРОМА-СПЕЦТЕХНИКА,0,https://wa.me/79536573415,,79536573415, ,,,156013  Кострома  улица Ленина  дом 20  220 офис,,
ТОРГОВАЯ КОМПАНИЯ  ИП Коцепалов М.А.,0,,84942635511,,,,,Кострома  улица Маяковского  дом 111-Б,,
Костромасортсемовощ,0,,84942223394,,,,,156961  Кострома  улица Энергетиков  дом 4,,
Агропромснаб,0,,84942553463,,,,,156012  Кострома  улица Красная Маёвка  дом 75,,
Сельхозавтоснаб Склад,0,,84942226666,,,,,156023  Кострома  2-я Волжская улица  дом 8,,
Сельхоззапчасть,0,,84942342072,,,,,156000  Кострома  Индустриальная улица  дом 1/23,,
Костромаагроснаб УПТК,0,,84942372510,, ,,,156999  Кострома  проспект Текстильщиков  дом 46,,
Эконива,0,https://wa.me/79159070333,,79159070333, ,,,156013  Кострома  улица Маршала Новикова  дом 37,,
Костромской филиал ЭкоНива-Техника,0,,84942630259,,ekoniva-tekhnika.com,,,Кострома  Московская улица  дом 92,,
Промтехника,0,,84942332011,,,,,156000  Кострома  Солониковская улица  дом 7,,
АТЛАНТ  производственная коммерческая компания,0,https://wa.me/79203807835,,79203807835,,,,156009  Кострома  улица Энергетиков  дом 2,,
МАХОВИК  магазин автозапчастей,0,,84942553282,,,,,156012  Кострома  Костромская улица  дом 97/1,,
МОТОМИР  салон-магазин,0,,84942351721,, ,,,156013  Кострома  проспект Мира  дом 94,,
АВТОФИЛЬТР  производственное предприятие,0,,84942551301,, ,,,156007  Кострома  улица Пушкина  дом 43,,
ЛЕСОТЕХ  магазин автозапчастей для грузовых автомобилей,0,,84942639063,, ,,,156008  Кострома  улица Юрия Смирнова  дом 28-г,,
СТРАТЕГИЯ  торговый дом,0,,84942451422,, ,,,156013  Кострома  проспект Мира  дом 151-а,,
СЕЛЬХОЗАВТОСНАБ  магазин автотоваров,0,,84942347921,, ,,,156009  Кострома  2-я Волжская улица  дом 31,,
АЛЬЯНС КОМПАНИ,0,,84942492555,, ,,,156012  Кострома  Костромская улица  дом 99,,
КОСТРОМСКАЯ СЕЛЬХОЗТЕХНИКА  магазин,0,,84942553653,, ,,,156012  Кострома  Костромская улица  дом 97,,
КОНТИНЕНТ М  магазин автозапчастей,0,,84942352271,,,,,156012  Кострома  Костромская улица  дом 78/1  вход со двора,,
АВТОТРАКТОРНЫЙ МИР  магазин автозапчастей,0,,84942320432,, ,,,156008  Кострома  улица Юрия Смирнова  дом 43,,
КОСТРОМААГРОСНАБ,0,,84942349011,, ,,,156019  Кострома  Мелиоративная улица  дом 10,,
ТРАКТОР+  магазин запчастей для спецавтотехники,0,https://wa.me/79109555535,,79109555535, ,,,Кострома  Индустриальная улица  дом 34/2,,
"МАГАЗИН ЗАПЧАСТЕЙ К СЕЛЬХОЗТЕХНИКЕ  ООО ""Промтехника""",0,,84942455520,, ,,,156013  Кострома  проспект Мира  дом 116/3,,
ТРАКТОРОРЕМОНТНЫЙ ЗАВОД,0,,84942356458,, ,,,156013  Кострома  Галичская улица  дом 136-а,,
МЕХАНИК  автомагазин,0,,84942356458,,,,,,,
ПРОСТОР-АВТО  магазин автозапчастей,0,,84942356458,,,,,,,
Поросята-Кострома,0,https://wa.me/79871253830,,79871253830,porosyata44.ru,,,Кострома  проспект Мира  дом 94,,
Русский Кролик,0,https://wa.me/79641500999,,79641500999,мясо-кролика.рф,http://vk.com/dostavkakostroma44,,Кострома  Лесная улица  дом 11,,
Костромской филиал ЭкоНива-Техника,0,,84942630259,,ekoniva-tekhnika.com,,,Кострома  Московская улица  дом 92,,
Романовские фермы,0,https://wa.me/79038976506,,79038976506,plemzavod-rf.ru,,,Кострома  Галичская улица  дом 136,,
ПРОМБИЗНЕС ХОЛДИНГ  торговая компания,0,,84942499119,,www.prombiznes-holding.tiu.ru,,,156009  Кострома  Юбилейная улица  дом 24,,
Арсенал-Урал,0,,88002501080,,a-u-co.ru,,,156001  Кострома  Московская улица  дом 105,,
OXLIFT-КОСТРОМА  интернет-магазин,0,,88005007869,,oxlift.ru,,,156019  Кострома  Дёминская улица  дом 2-Б,,
STABELER,0,,88007557467,,stabeler.ru,,,156005  Кострома  улица Войкова  дом 40,,
БУЛКАР-ПЛЮС  торгово-сервисная фирма,0,https://wa.me/79106611596,,79106611596, ,,,156009  Кострома  2-я Волжская улица  дом 7  правое крыло,,
РОМЕК  торговая компания,0,,84942455591,,www.strop-nn.ru,,,156007  Кострома  Пушкина улица  дом 43  oф. 23,,
КОСТРОМА-СПЕЦТЕХНИКА,0,https://wa.me/79536573415,,79536573415, ,,,156013  Кострома  улица Ленина  дом 20  220 офис,,
Стеллажная компания Первая,0,,88005503005,,stellagnn.ru,,,Кострома  Галичская улица  дом 118,,
МЕТАЛЛИЧЕСКИЕ КОНСТРУКЦИИ,0,,88007007509,, ,,,156013  Кострома  проспект Мира  дом 116,,
КС-Русь-Кострома,0,,84942332721,,ksrus-k.ru,,,Кострома  Ярославская улица  дом 39,,
Авторемкар,0,,88005550886,,avtoremkar.ru,,,Кострома  Индустриальная улица  дом 51,,
Торгметстрой,0,https://wa.me/79101912584,,79101912584,,,,Кострома  Галичская улица  дом 130,,
ГЛАДИАТОР,0,https://wa.me/79202539581,,79202539581, ,,,156013  Кострома  Галичская улица  дом 120-а,,
ОПТОВАЯ КОМПАНИЯ,0,,84942345050,, ,,,156009  Кострома  Льняная улица  дом 5,,
ЦЕНТР М+  торговая компания,0,https://wa.me/79536432563,,79536432563,,,,156001  Кострома  Московская улица  дом 92,,
КОСТРОМСКОЙ КРУПОЗАВОД,0,,84942426651,, ,,,156005  Кострома  Пастуховская улица  дом 17,,
АГРО-АЛЬЯНС  оптовая компания,0,,84942415451,, ,,,156014  Кострома  Индустриальная улица  дом 19-б,,
НОГАТА  торговая компания,0,,84942415451,,,,,,,
МАГАЗИН  ИП Теплов А.М.,0,,84942351176,, ,,,156013  Кострома  Галичская улица  дом 100  1 этаж,,
САХАРОПТ  оптовая компания,0,,84942300550,, ,,,156008  Кострома  улица Юрия Смирнова  дом 2,,
Спецпарк24,0,https://wa.me/79611271052,,79611271052,кострома.спецпарк24.рф,,,156014  Кострома  1-й Кинешемский проезд  дом 2,,
СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ-24,0,,84942429705,,,,,156019  Кострома  Дёминская улица  дом 1,,
СПЕЦСТРОЙТЕХНИКА 44  компания,0,,84942303404,,sst44.ru,,,156009  Кострома  2-я Волжская улица  дом 4-а,,
КАМЛИДЕР,0,,84942496292,,kam-lider.ru,,,156000  Кострома  Комсомольская улица  дом 4,,
АЛВИК,0,,84942648841,, ,,,Кострома,,
ТЕХНОЛОГИИ РЕЦИКЛИНГА,0,,84942551312,, ,,,156007  Кострома  Новосельская улица  дом 34,,
АВТОАРМИЯ  торговая фирма,0,,84942470972,,www.specstroytex.ru,,,Кострома  Горная улица  дом 29,,
ГИДРОТЕХ  торгово-производственная фирма,0,https://wa.me/79109589098,,79109589098, ,,,156012  Кострома  Костромская улица  дом 78/1  вход со двора,,
ИНТЕРСТРОЙПРОЕКТ  строительная фирма,0,,84942622935,, ,,,156003  Кострома  улица Коммунаров  дом 26,,
АЛЕКСАНДРА  строительная компания,0,https://wa.me/79109269710,,79109269710, ,,,Кострома  Пятницкая улица  дом 39  oф. 20,,
ТРЕНД-СТРОЙ  торговая компания,0,,84942499133,, ,,,156009  Кострома  Льняная улица  дом 7-а  oф. 4,,
МЕЖРЕГИОНТРАНС  транспортно-экспедиционная компания,0,,84942429331,, ,,,156005  Кострома  улица Нижняя Дебря  дом 104-б,,
КОРДИС  строительная компания,0,,84942220092,, ,,,156019  Кострома  Станкостроительная улица  дом 5-б,,
КОСПЕК-СТРОЙ  строительная компания,0,,84942419175,, ,,,156019  Кострома  Индустриальная улица  дом 50/2,,
ТРАНСАВТО ЛОГИСТИК  транспортно-сервисная компания,0,,84942411111,, ,,,156019  Кострома  Базовая улица  дом 15,,
МАНТУРОВСКИЙ ТРАКТОРОРЕМОНТНЫЙ ЗАВОД  филиал в г. Костроме,0,,84942416491,,www.tdtkostroma.ru,,,156019  Кострома  Зелёная улица  дом 1  8 складское помещение,,
ПРОФЭЛЕКТРОМОНТАЖ,0,,84942425471,,www.pem44.ru,,,156009  Кострома  Юбилейная улица  дом 28/3,,
Областная ГУ Станция Защиты Растений,0,,84942557631,,,,,156005  Кострома  проспект Мира  дом 53-а,,
ПРОМБИЗНЕС ХОЛДИНГ  торговая компания,0,,84942499119,,www.prombiznes-holding.tiu.ru,,,156009  Кострома  Юбилейная улица  дом 24,,
СТРОЙУНИВЕРСАЛ  строительная компания,0,,84942394521,, ,,,156029  Кострома  Никитская улица  дом 102  цоколь,,
ПРОФИСНАБ  снабженческая фирма,0,https://wa.me/79536699966,,79536699966,www.profisnab.tiu.ru,,,156009  Кострома  Юбилейная улица  дом 24/3,,
Арсенал-Урал,0,,88002501080,,a-u-co.ru,,,156001  Кострома  Московская улица  дом 105,,
ХИМКОР,0,,88005559827,,,,,156013  Кострома  проспект Мира  дом 116,,
ТОРГОВО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ,0,,84942353381,,www.leskonog.ucoz.ru,,,156007  Кострома  проспект Мира  дом 157-а  oф. 310,,
ЭЛЕКС  торговая компания,0,,84942327009,,,,,156009  Кострома  2-я Волжская улица  дом 2-а,,
АЛГОРИТМ  торговая фирма,0,,84942360207,, ,,,156022  Кострома  улица Голубкова  дом 4,,
ПОБЕДИТ  торгово-сервисный центр,0,,84942620134,, ,,,156013  Кострома  Галичская улица  дом 108-а  ТЦ 100Стройматериалы,,
ТЕХСТРОЙКОНТРАКТ-СЕРВИС  торгово-сервисная компания,0,,84942334401,, ,,,156001  Кострома  Инженерный переулок  дом 3,,
РОМЕК  торговая компания,0,,84942455591,,www.strop-nn.ru,,,156007  Кострома  Пушкина улица  дом 43  oф. 23,,
СПЕЦКРАН,0,https://wa.me/79159004188,,79159004188, ,,,156019  Кострома  Дёминская улица  дом 1  1 этаж,,
СТАТИКА,0,,84942499427,, ,http://vk.com/techno_sphera_avto,,156000  Кострома  Советская улица  дом 2  65 офис  2 этаж,,
МИР ИНСТРУМЕНТА  оптовая компания,0,,84942422937,,instrument.ru,,,156008  Кострома  улица Юрия Смирнова  дом 4  3 этаж,,
ИНСТРУМЕНТЫ-К,0,,84942501533,,aist-tools44.ru,,,156019  Кострома  Индустриальная улица  дом 34-Б  1 этаж,,
Стройтехника,0,,84942554482,,,,,156002  Кострома  улица Чайковского  дом 9,,
КостромаСпецТех,0,https://wa.me/79108005757,,79108005757, ,,,Кострома  улица Гагарина  дом 6,,
АВТ ТЕХНОЛОГИИ  торгово-сервисная компания,0,,84942415611,, ,,,156009  Кострома  Льняная улица  дом 4-а,,
КОМПАНИЯ ПО СТРОИТЕЛЬСТВУ ЛИНИЙ ЭЛЕКТРОПЕРЕДАЧИ И СВЯЗИ,0,,84942310241,,,,,156000  Кострома  проспект Мира  дом 21  28 офис  4 этаж,,
ЭНЕРГОСЕРВИС,0,,84942455155,,,,,156019  Кострома  Зелёная улица  дом 5  а/1,,
КОСТРОМАЭЛЕКТРОСЕТЬ,0,,88003016364,,elektroset44.ru,,,156009  Кострома  2-я Волжская улица  дом 19,,
СТРОЙТЕХНАДЗОР  строительная компания,0,,84942422113,,,,,156005  Кострома  Октябрьская площадь  дом 3  oф. 203,,
АВТОМАТИКА  торгово-монтажная компания,0,,84942413281,, ,,,156009  Кострома  улица Сутырина  дом 1-а,,
ГОРОДСКОЙ РАЙОН ЭЛЕКТРИЧЕСКИХ СЕТЕЙ,0,,84942554462,,,,,156013  Кострома  Катушечная улица  дом 157,,
ГАЗТЕХСЕРВИС  торгово-сервисная компания,0,,84942499404,, ,,,156005  Кострома  Кузнецкая улица  дом 18-а,,
ЭНЕРГОСЕРВИС,0,,84942440022,, ,,,Кострома  улица Маршала Новикова  дом 22,,
РЕМСТРОЙМОНТАЖ  строительная компания,0,,84942499088,, ,,,156002  Кострома  Ерохова улица  дом 30  oф. 3,,
СЭМ  электромонтажная компания,0,,84942620835,, ,,,156009  Кострома  2-я Волжская улица  дом 15,,
ЦЕНТРТЕХНАДЗОР  проектно-строительная компания,0,,84942373441,,,,,156000  Кострома  проспект Текстильщиков  дом 46,,
СТРОЙНЕФТЕГАЗИНЖИНИРИНГ  строительная компания,0,,84942471741,, ,,,156005  Кострома  Ивана Сусанина улица  дом 50  oф. 106-108,,
МРСК ЦЕНТРА-КОСТРОМАЭНЕРГО  филиал в г. Костроме,0,,88005050115,, ,,,156013  Кострома  Мира проспект  дом 53,,
ГОРГАЗ,0,,84942466776,, ,,,156013  Кострома  улица Маршала Новикова  дом 40  цоколь,,
ЦЕНТР ГАЗОВОГО ОБСЛУЖИВАНИЯ,0,,84942412893,, ,,,156016  Кострома  Профсоюзная улица  дом 28,,
ПРОФЭЛЕКТРОМОНТАЖ,0,,84942425471,,www.pem44.ru,,,156009  Кострома  Юбилейная улица  дом 28/3,,
КОСТРОМСКОЙ СУДОМЕХАНИЧЕСКИЙ ЗАВОД,0,,84942470306,, ,,,156004  Кострома  Береговая улица  дом 45,,
КОСТРОМСКОЙ СУДОСТРОИТЕЛЬНО-СУДОРЕМОНТНЫЙ ЗАВОД,0,,84942550963,, ,,,156003  Кострома  улица Запрудня  дом 1,,
HALS2000  компания по ремонту и тюнингу маломерных судов,0,https://wa.me/79109261722,,79109261722, ,,,Кострома  улица Ивана Сусанина  дом 54  вход со двора,,
СУДОКОМПЛЕКТ  торговая компания,0,,84942312944,, ,,,156005  Кострома  улица 8 Марта  дом 80  2 этаж,,
ТОРГОВО-СЕРВИСНАЯ КОМПАНИЯ,0,,84942639391,, ,,,156019  Кострома  Мелиоративная улица  дом 10,,
БИЗНЕСПАРТНЕР  торговая компания,0,,84942472780,,tabak44.ru,,,156000  Кострома  улица Шагова  дом 26,,
ТАБАЧНЫЙ МИР  сеть магазинов,0,,84942472780,,,,,,,
ИЗОЛЬНА.РУ  интернет-магазин льняных изделий и тканей,0,,88006004946,,izolna.ru,https://vk.com/izolna_shop,,156000  Кострома  улица Островского  дом 1,,
КОСТРОМСКОЙ ТЕКСТИЛЬ,0,https://wa.me/79536644682,,79536644682,ktekstil.ru,,,156005  Кострома  улица Ивана Сусанина  дом 5,,
КОСТРОМА ПОЛИМЕР  торговая компания,0,,84942415545,,,,,156019  Кострома  Зелёная улица  дом 1  22 складское помещение,,
ЗАСТАВА-2  торгово-производственная компания,0,,84942350307,, ,,,156003  Кострома  Ткачей улица  дом 5  oф. 143,,
КУТРАН  торгово-производственная компания,0,,84942360285,,www.kutran.ru,,,156026  Кострома  Северной Правды улица  дом 41-а,,
ПЕРСПЕКТИВА  торгово-монтажная компания,0,,84942300951,, ,,,156002  Кострома  улица Красная Слобода  дом 36,,
ДАЙКОН  компания по продаже теплиц,0,,84942648384,, ,,,156013  Кострома  Сенная улица  дом 18,,
СОТЕР44  торгово-производственная компания,0,,84942360699,, ,,,156000  Кострома  улица Свердлова  дом 35,,
Завод теплиц Эдельвейс,0,,84942504309,,,,,Кострома  Костромская улица  дом 2-г,,
Костромские теплицы,0,,84942467378,, ,,,Кострома  Галичская улица  дом 108,,
АВТ ТЕХНОЛОГИИ  торгово-сервисная компания,0,,84942415611,, ,,,156009  Кострома  Льняная улица  дом 4-а,,
ЛАБОРАТОРИЯ АВТОМАТИКИ  компания,0,,84942502502,, ,,,156001  Кострома  Московская улица  дом 55,,
КОМПЛЕКСНОЕ СНАБЖЕНИЕ,0,,88043337104,,sn22.ru,,,156019  Кострома  Дёминская улица  дом 2-б,,
ХИМСТРОЙПРОЕКТ  производственное объединение,0,https://wa.me/79641546999,,79641546999, ,,,156009  Кострома  улица Красная Байдарка  дом 2,,
СВЕТЭЛЕКТРО  магазин,0,,84942357731,,,,,156007  Кострома  Ленина улица  дом 157  цоколь  вход с торца,,
ПРИТОК  торговая компания,0,,84942420212,,www.pritok44.ru,,,156019  Кострома  Зелёная улица  дом 9,,
КЛИМАТ-СЕРВИС  инжиниринговая компания,0,,84942360482,,www.klimat-serv.ru,,,156025  Кострома  Рабочий проспект  дом 73,,
ТЕРЕМ  монтажная компания,0,,84942428901,, ,,,156019  Кострома  Локомотивная улица  дом 2  oф. 8,,
COMPLEX44  торгово-монтажная компания,0,,84942503583,,www.complex44.ru,,,Кострома  Советская улица  дом 12,,
АЙРВЕНТ  торгово-монтажная компания,0,,84942648308,, ,,,156026  Кострома  улица Северной Правды  дом 41-а,,
АКВА-КЛИМАТ  оптово-торговая компания,0,,84942454572,, ,,,156013  Кострома  Галичская улица  дом 126-а  oф. 10,,
УМНЫЙ ДОМ  проектно-строительная компания,0,,84942301989,, ,,,156012  Кострома  Костромская улица  дом 37,,
КОСТРОМАТЕПЛОВЕНТ  торговая компания,0,,84942420450,, ,,,156009  Кострома  Дровяная улица  дом 12-а,,
ПРО-КЛИМАТ  проектно-монтажная компания,0,,84942630376,,www.pro-climat.com,,,156000  Кострома  проспект Мира  дом 21  oф. 34  вход со двора,,
ГЛЭДИС+  торговая фирма,0,,84942315825,, ,,,Кострома  улица Маршала Новикова  дом 1,,
ПРОФИСИСТЕМЗ  торгово-монтажная компания,0,,84942473332,, ,,,Кострома  Комсомольская улица  дом 48  цоколь,,
КАЛОРИФЕРНЫЙ ЗАВОД,0,,84942321354,, ,,,156009  Кострома  улица Красная Байдарка  дом 2,,
КОСТРОМА-ТЕПЛОСЕРВИС  энергетическое предприятие,0,,84942315017,, ,,,156004  Кострома  Береговая улица  дом 45-а,,
КОСТРОМСКАЯ ТЭЦ-1,0,,84942396646,, ,,,156002  Кострома  улица Ерохова  дом 11,,
МРСК ЦЕНТРА-КОСТРОМАЭНЕРГО  филиал в г. Костроме,0,,88005050115,, ,,,156013  Кострома  Мира проспект  дом 53,,
КОСТРОМСКАЯ СБЫТОВАЯ КОМПАНИЯ,0,,84942440123,, ,,,Кострома  проспект Мира  дом 37,,
КОСТРОМСКАЯ ТЭЦ-2,0,,84942396959,, ,,,156019  Кострома  Индустриальная улица  дом 38,,
